CandidateRecordID,DiscoveryYear,SourceID,SourceDependenceGroup,SourceRecordID,SourceURL,SourcePublishedAt,FirstPublicSignalAt,EventStart,EventEnd,CanonicalEventDate,ActorClaim,AttackMethod,LocationText,CountryScope,Region,Latitude,Longitude,TargetName,TargetID,NodeID,ProvisionalTargetGroupID,TargetClass,Sector,CriticalityStatus,PhysicalAttackStatus,OperationalDisruptionStatus,DisruptionStart,DisruptionDurationHours,IndependentConfirmationStatus,ConfirmationSourceID,InclusionStatus,ExclusionReason,SplitStatus,ParentCandidateRecordID,RelatedEventID,DedupeKeyDate,DedupeKeyLocation,DedupeKeyTarget,DedupeKeyNode,DedupeClusterID,DedupeDecision,CanonicalCandidateRecordID,ConflictStatus,OutcomeRelevantUnresolved,ReviewStatus,ReviewedAt,Reviewer,EvidenceQuoteOrNote,EvidenceArchivePath,CandidateCensusComplete
R25C-0031,2025,REUTERS,DG_REUTERS,R25R-0031,,2025-07-07,2025-07-07,2025-07-07,2025-07-07,2025-07-07,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Ilsky oil refinery,RUSSIA_PROPER,,,,Ilsky oil refinery,TGT_RU_ILSKY_OIL_REFINERY,NODE_RU_ILSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,CONTRADICTED,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-07-07,ILSKY_OIL_REFINERY,ILSKY_OIL_REFINERY,ILSKY_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Drone debris reported at refinery but qualifying physical target effect not sufficiently resolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0032,2025,REUTERS,DG_REUTERS,R25R-0032,,2025-08-02,2025-08-02,2025-08-02,2025-08-02,2025-08-02,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novokuibyshevsk oil refinery,RUSSIA_PROPER,,,,Novokuibyshevsk oil refinery,TGT_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,NODE_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-02,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Primary processing halted after Ukrainian drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0033,2025,REUTERS,DG_REUTERS,R25R-0033,,2025-08-02,2025-08-02,2025-08-02,2025-08-02,2025-08-02,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Ryazan oil refinery,RUSSIA_PROPER,,,,Ryazan oil refinery,TGT_RU_RYAZAN_OIL_REFINERY,NODE_RU_RYAZAN_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-02,RYAZAN_OIL_REFINERY,RYAZAN_OIL_REFINERY,RYAZAN_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,About half of refining capacity halted after fresh drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0034,2025,REUTERS,DG_REUTERS,R25R-0034,,2025-08-03,2025-08-03,2025-08-03,2025-08-03,2025-08-03,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Sochi oil depot,RUSSIA_PROPER,,,,Sochi oil depot,TGT_RU_SOCHI_OIL_DEPOT,NODE_RU_SOCHI_OIL_DEPOT,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-03,SOCHI_OIL_DEPOT,SOCHI_OIL_DEPOT,SOCHI_OIL_DEPOT,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Two oil tanks burned after Ukrainian drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0035,2025,REUTERS,DG_REUTERS,R25R-0035,,2025-08-07,2025-08-07,2025-08-07,2025-08-07,2025-08-07,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Afipsky oil refinery,RUSSIA_PROPER,,,,Afipsky oil refinery,TGT_RU_AFIPSKY_OIL_REFINERY,NODE_RU_AFIPSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-07,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fire from drone debris,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0036,2025,REUTERS,DG_REUTERS,R25R-0036,,2025-08-10,2025-08-10,2025-08-10,2025-08-10,2025-08-10,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Saratov oil refinery,RUSSIA_PROPER,,,,Saratov oil refinery,TGT_RU_SARATOV_OIL_REFINERY,NODE_RU_SARATOV_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-08-10,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Explosion and fire after Ukrainian strike,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0037,2025,REUTERS,DG_REUTERS,R25R-0037,,2025-08-13,2025-08-13,2025-08-13,2025-08-13,2025-08-13,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Unecha Druzhba pumping station,RUSSIA_PROPER,,,,Unecha Druzhba pumping station,TGT_RU_UNECHA_DRUZHBA_PUMPING_STATION,NODE_RU_UNECHA_DRUZHBA_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-08-13,UNECHA_DRUZHBA_PUMPING_STATION,UNECHA_DRUZHBA_PUMPING_STATION,UNECHA_DRUZHBA_PUMPING_STATION,CL_VIINA_373663,DUPLICATE_LINKED,VIINA-373663,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 373663 same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0038,2025,REUTERS,DG_REUTERS,R25R-0038,,2025-08-13,2025-08-13,2025-08-13,2025-08-13,2025-08-13,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Slavyansk oil refinery,RUSSIA_PROPER,,,,Slavyansk oil refinery,TGT_RU_SLAVYANSK_OIL_REFINERY,NODE_RU_SLAVYANSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-13,SLAVYANSK_OIL_REFINERY,SLAVYANSK_OIL_REFINERY,SLAVYANSK_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Small fire from drone debris,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0039,2025,REUTERS,DG_REUTERS,R25R-0039,,2025-08-14,2025-08-14,2025-08-14,2025-08-14,2025-08-14,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Volgograd oil refinery,RUSSIA_PROPER,,,,Volgograd oil refinery,TGT_RU_VOLGOGRAD_OIL_REFINERY,NODE_RU_VOLGOGRAD_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-14,VOLGOGRAD_OIL_REFINERY,VOLGOGRAD_OIL_REFINERY,VOLGOGRAD_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Refinery shut down after drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0040,2025,REUTERS,DG_REUTERS,R25R-0040,,2025-08-14,2025-08-14,2025-08-14,2025-08-14,2025-08-14,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Port Olya export/logistics node,RUSSIA_PROPER,,,,Port Olya export/logistics node,TGT_RU_PORT_OLYA_EXPORT_LOGISTICS_NODE,NODE_RU_PORT_OLYA_EXPORT_LOGISTICS_NODE,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-08-14,PORT_OLYA_EXPORT_LOGISTICS_NODE,PORT_OLYA_EXPORT_LOGISTICS_NODE,PORT_OLYA_EXPORT_LOGISTICS_NODE,CL_VIINA_373693,DUPLICATE_LINKED,VIINA-373693,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Likely same component as VIINA 373693 Port Olya disruption,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0041,2025,REUTERS,DG_REUTERS,R25R-0041,,2025-08-15,2025-08-15,2025-08-15,2025-08-15,2025-08-15,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Syzran oil refinery,RUSSIA_PROPER,,,,Syzran oil refinery,TGT_RU_SYZRAN_OIL_REFINERY,NODE_RU_SYZRAN_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-15,SYZRAN_OIL_REFINERY,SYZRAN_OIL_REFINERY,SYZRAN_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Production and crude intake suspended after attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0042,2025,REUTERS,DG_REUTERS,R25R-0042,,2025-08-18,2025-08-18,2025-08-18,2025-08-18,2025-08-18,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Nikolskoye Druzhba pumping station,RUSSIA_PROPER,,,,Nikolskoye Druzhba pumping station,TGT_RU_NIKOLSKOYE_DRUZHBA_PUMPING_STATION,NODE_RU_NIKOLSKOYE_DRUZHBA_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-08-18,NIKOLSKOYE_DRUZHBA_PUMPING_STATION,NIKOLSKOYE_DRUZHBA_PUMPING_STATION,NIKOLSKOYE_DRUZHBA_PUMPING_STATION,CL_VIINA_30319,DUPLICATE_LINKED,VIINA-30319,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 30319 same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0043,2025,REUTERS,DG_REUTERS,R25R-0043,,2025-08-21,2025-08-21,2025-08-21,2025-08-21,2025-08-21,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Unecha Druzhba pumping station,RUSSIA_PROPER,,,,Unecha Druzhba pumping station,TGT_RU_UNECHA_DRUZHBA_PUMPING_STATION,NODE_RU_UNECHA_DRUZHBA_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-08-21,UNECHA_DRUZHBA_PUMPING_STATION,UNECHA_DRUZHBA_PUMPING_STATION,UNECHA_DRUZHBA_PUMPING_STATION,CL_VIINA_373688,DUPLICATE_LINKED,VIINA-373688,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 373688 distinct repeat same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0044,2025,REUTERS,DG_REUTERS,R25R-0044,,2025-08-21,2025-08-21,2025-08-21,2025-08-21,2025-08-21,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novoshakhtinsk oil refinery,RUSSIA_PROPER,,,,Novoshakhtinsk oil refinery,TGT_RU_NOVOSHAKHTINSK_OIL_REFINERY,NODE_RU_NOVOSHAKHTINSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-21,NOVOSHAKHTINSK_OIL_REFINERY,NOVOSHAKHTINSK_OIL_REFINERY,NOVOSHAKHTINSK_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Reuters identifies refinery and reports fire after drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0045,2025,REUTERS,DG_REUTERS,R25R-0045,,2025-08-24,2025-08-24,2025-08-24,2025-08-24,2025-08-24,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Ust-Luga processing/export terminal,RUSSIA_PROPER,,,,Ust-Luga processing/export terminal,TGT_RU_UST_LUGA_PROCESSING_EXPORT_TERMINAL,NODE_RU_UST_LUGA_PROCESSING_EXPORT_TERMINAL,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-24,UST_LUGA_PROCESSING_EXPORT_TERMINAL,UST_LUGA_PROCESSING_EXPORT_TERMINAL,UST_LUGA_PROCESSING_EXPORT_TERMINAL,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fire and operational shutdown after drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0046,2025,REUTERS,DG_REUTERS,R25R-0046,,2025-08-28,2025-08-28,2025-08-28,2025-08-28,2025-08-28,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Afipsky oil refinery,RUSSIA_PROPER,,,,Afipsky oil refinery,TGT_RU_AFIPSKY_OIL_REFINERY,NODE_RU_AFIPSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-28,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,CL_R25R_0046_AFIPSKY_20250828,CANONICAL,R25R-0046,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack reported but qualifying physical effect requires stronger target-level confirmation,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0047,2025,REUTERS,DG_REUTERS,R25R-0047,,2025-08-28,2025-08-28,2025-08-28,2025-08-28,2025-08-28,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Kuibyshev refinery,RUSSIA_PROPER,,,,Kuibyshev refinery,TGT_RU_KUIBYSHEV_REFINERY,NODE_RU_KUIBYSHEV_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-28,KUIBYSHEV_REFINERY,KUIBYSHEV_REFINERY,KUIBYSHEV_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Attack reported; exact node/effect unresolved in Reuters evidence reviewed,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0048,2025,REUTERS,DG_REUTERS,R25R-0048,,2025-08-30,2025-08-30,2025-08-30,2025-08-30,2025-08-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Syzran oil refinery,RUSSIA_PROPER,,,,Syzran oil refinery,TGT_RU_SYZRAN_OIL_REFINERY,NODE_RU_SYZRAN_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,CONTRADICTED,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-08-30,SYZRAN_OIL_REFINERY,SYZRAN_OIL_REFINERY,SYZRAN_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack reported; effect level unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0049,2025,REUTERS,DG_REUTERS,R25R-0049,,2025-09-07,2025-09-07,2025-09-07,2025-09-07,2025-09-07,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Naytopovichi LPDS 8-N,RUSSIA_PROPER,,,,Naytopovichi LPDS 8-N,TGT_RU_NAYTOPOVICHI_LPDS_8_N,NODE_RU_NAYTOPOVICHI_LPDS_8_N,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-09-07,NAYTOPOVICHI_LPDS_8_N,NAYTOPOVICHI_LPDS_8_N,NAYTOPOVICHI_LPDS_8_N,CL_VIINA_373735,DUPLICATE_LINKED,VIINA-373735,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 373735 same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0050,2025,REUTERS,DG_REUTERS,R25R-0050,,2025-09-12,2025-09-12,2025-09-12,2025-09-12,2025-09-12,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Primorsk Baltic oil port,RUSSIA_PROPER,,,,Primorsk Baltic oil port,TGT_RU_PRIMORSK_BALTIC_OIL_PORT,NODE_RU_PRIMORSK_BALTIC_OIL_PORT,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-09-12,PRIMORSK_BALTIC_OIL_PORT,PRIMORSK_BALTIC_OIL_PORT,PRIMORSK_BALTIC_OIL_PORT,CL_VIINA_90778,DUPLICATE_LINKED,VIINA-90778,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 90778 same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
