event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text_terms,ru_scope_text_terms,representative_text,TriageStatus,TriageReason,CandidateCensusComplete
53963,20220817,5,1766433|1766524,liveuamap,https://t.me/tass_agency/151150|https://twitter.com/HromadskeRadio/status/1559606233539158019,AMMUNITION_ARSENAL,складу боєприпас|складі боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Супутникові знімки наслідків вибухів на складі боєприпасів біля Джанкоя, Крим || З селища Майське біля Джанкоя в Криму евакуюють мирних жителів після вибуху складу боєприпасів",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
53975,20220817,1,80203,liveuamap,https://t.me/suspilnenews/13553,AMMUNITION_ARSENAL,склад боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Під Джанкоєм на півночі Криму вибухнув склад боєприпасів,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
53977,20220817,1,1705484,unian,https://www.unian.ua/war/gvardiyske-viyskoviy-ekspert-porivnyav-udari-po-aviabazah-rosiyan-u-krimu-novini-vtorgnennya-rosiji-v-ukrajinu-11943618.html,STRATEGIC_AIRBASE,авіабаз,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"""""Працювала та ж система"""": експерт порівняв удари по авіабазах росіян у Криму",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
53986,20220817,1,1667461,pravdaua,https://www.pravda.com.ua/news/2022/08/17/7363712/,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,в РФ,"Після вибухів в Криму росіяни переміщують свої літаки на територію РФ – розвідка. Після вибухів на російських аеродромах в окупованому Криму, росіяни почали переміщувати свої літаки та гелікоптери в РФ та в глиб півострова.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
53991,20220817,3,24376,24tvua,https://24tv.ua/175-den-viyni-v-ukrayini-17-08-2022-novini-za-dobu_n2131015,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Важливість аеродромів ворога в Криму та вибух у Мелітополі: головне за 175 день війни,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
101391,20220818,1,80380,liveuamap,https://t.me/rbc_news/56084,ENERGY_GRID_SUPPORT,підстанц,Пожеж,699130,Novostepnoye,Crimea,Dzhankois'ka,34.40804,45.68007,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,,,Пожежа на електропідстанції в Джанкой,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
120220,20220818,1,80217,liveuamap,https://twitter.com/HromadskeRadio/status/1559606233539158019,AMMUNITION_ARSENAL,складі боєприпас,вибух,701491,Mayskoye,Crimea,Dzhankois'kyi,34.54196,45.58704,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Супутникові знімки наслідків вибухів на складі боєприпасів біля Джанкоя, Крим",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
120221,20220818,1,80379,liveuamap,https://t.me/bbbreaking/132792,AMMUNITION_ARSENAL,складі боєприпас,вибух|пошкодж,701491,Mayskoye,Crimea,Dzhankois'kyi,34.54857,45.60083,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,У Джанкойському районі внаслідок вибуху на складі боєприпасів пошкоджена залізниця - екстрені служби,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
232772,20220818,1,1766735,liveuamap,https://t.me/bbbreaking/132792,AMMUNITION_ARSENAL,складі боєприпас,вибух|пошкодж,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Джанкойському районі внаслідок вибуху на складі боєприпасів пошкоджена залізниця - екстрені служби,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
53997,20220818,37,186653|24553|24558,24tvua|nv,https://24tv.ua/sezon-bavovni-krimu-rozpali-merezhi-povidomlyayut-pro-vibuhi_n2136933|https://24tv.ua/tse-naybilsha-aviabaza-krimu-chubarov-pidtverdiv-vibuhi-belbeku_n2137015|https://nv.ua/ukr/ukraine/events/vibuhi-v-sevastopoli-u-rayoni-aerodromu-belbek-vidno-dim-novini-ukrajini-50264177.html,STRATEGIC_AIRBASE,авіабаз|аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,твер,"Сезон """"""""""""""""бавовни"""""""""""""""" у Криму – в розпалі: у мережі повідомляють про вибухи на аеродромі Бельбек || """"""""""""""""Це найбільша авіабаза Криму"""""""""""""""": Чубаров і Арестович підтвердили вибухи в Бельбеку || ЗМІ повідомили про вибухи в районі військового аеродрому Бельбек у Криму",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54000,20220818,4,1705593|1766696,liveuamap|unian,https://twitter.com/HromadskeRadio/status/1559606233539158019|https://www.unian.ua/war/na-naybilshiy-aviabazi-rf-v-krimu-progrimili-vibuhi-video-novini-vtorgnennya-rosiji-v-ukrajinu-11946069.html,AMMUNITION_ARSENAL|STRATEGIC_AIRBASE,авіабаз|складі боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"На найбільшій авіабазі РФ в Криму прогриміли вибухи (відео) || Супутникові знімки наслідків вибухів на складі боєприпасів біля Джанкоя, Крим",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54002,20220818,4,24554,24tvua,https://24tv.ua/sezon-bavovni-krimu-rozpali-merezhi-povidomlyayut-pro-vibuhi_n2136933,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Сезон """"""""""""""""бавовни"""""""""""""""" у Криму – в розпалі: у мережі повідомляють про вибухи на аеродромі """"""""""""""""Бельбек""""""""""""""""",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54008,20220818,1,24469,24tvua,https://24tv.ua/belbek-de-prolunali-vibuhi-krimu-shho-vidomo-pro-aerodrom-bilya_n2137283,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"На """"""""""""""""Бельбеку"""""""""""""""" лунали вибухи: що відомо про найбільший аеродром у Криму – пояснюємо на карті",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54017,20220818,1,328563,espreso,https://espreso.tv/u-krimu-progrimili-vibukhi-bilya-sevastopolya-i-aerodromu-belbek-okupanti-zayavili-pro-zbittya-dronu-silami-ppo,STRATEGIC_AIRBASE,аеродром,вибух|дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"У Криму прогриміли вибухи біля Севастополя і аеродрому """"Бельбек"""", окупанти заявили про збиття дрону силами ППО",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
62359,20220818,1,1642626,liga,https://news.liga.net/politics/news/mestnye-jiteli-soobschayut-o-vzryvah-v-sevastopole-v-chastnosti-v-rayone-aerodroma-belbek,STRATEGIC_AIRBASE,аэродром,взрыв,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Местные жители сообщают о взрывах в Севастополе — в частности, в районе аэродрома Бельбек",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
62361,20220818,1,1667528,pravdaua,https://www.pravda.com.ua/news/2022/08/18/7363914/,STRATEGIC_AIRBASE,аеродром,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"На військовому аеродромі в Севастополі чують вибухи, влада окупантів каже про ППО. Російські і місцеві телеграм-канали повідомляють про вибухи на військовому аеродромі окупантів у Севастополі, проте влада загарбників запевняє, що у регіоні працює протиповітряна оборона.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
62364,20220818,1,328564,espreso,https://espreso.tv/u-krimu-progrimili-vibukhi-bilya-sevastopolya-i-aerodromu-belbek-okupanti-zayavili-pro-zbittya-dronu-silami-ppo,STRATEGIC_AIRBASE,аеродром,вибух|дрон,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"У Криму прогриміли вибухи біля Севастополя і аеродрому """"Бельбек"""", окупанти заявили про збиття дрону силами ППО",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
132865,20220819,2,80441,liveuamap,https://t.me/rian_ru/174888,STRATEGIC_AIRBASE,аеродром,безпілот,702463,Liubymivka,Sevastopol',Nakhimovs'kyi,33.56023,44.68678,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Окупаційна влада Севастополя повідомляє про збитий безпілотник ППО поблизу аеродрому Бельбек,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
297963,20220819,1,80565,liveuamap,https://twitter.com/vitaliy70341751/status/1560070872102232065,AMMUNITION_ARSENAL,складі боєприпас,Вибух,713504,Amvrosiivka,Donets'k,Amvrosi‹vs'kyi,38.48712,47.80033,REVIEW,REVIEW_COORDINATE_NEAR_RU,17.712,13643128,Balka Kuprekhina,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Вибухи на складі боєприпасів в Амвросіївці,REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE
54020,20220819,23,186708|186709,nv,https://nv.ua/ukr/ukraine/events/udar-po-krimu-rosiya-vtratila-na-aerodromi-saki-bilshe-polovini-boyovoji-morskoji-aviaciji-rozvidka-50264335.html,STRATEGIC_AIRBASE,аеродром,Удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Удар по аеродрому Саки в Криму позбавив Чорноморський флот більше половини літаків морської авіації — західна розвідка || Удар по аеродрому Саки в Криму позбавив Чорноморський флот більш ніж половину літаків морської авіації — західна розвідка,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54024,20220819,4,186686,nv,https://nv.ua/ukr/ukraine/events/belbek-u-krimu-shcho-vidomo-pro-vibuhi-na-odniy-iz-nayvazhlivishih-aviabaz-rf-novini-ukrajini-50264210.html,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Бельбек — нова ціль «бавовни» в Криму? Що відомо про вибухи в районі аеродрому і чому ця база така важлива для авіації РФ,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54039,20220819,1,24653,24tvua,https://24tv.ua/tse-naybilsha-aviabaza-krimu-chubarov-pidtverdiv-vibuhi-belbeku_n2137015,STRATEGIC_AIRBASE,авіабаз,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,твер,"""""""""""""""""Це найбільша авіабаза Криму"""""""""""""""": Чубаров і Арестович підтвердили вибухи в Бельбеку",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54042,20220819,1,186722,nv,https://nv.ua/ukr/ukraine/events/viyna-v-ukrajini-sogodni-udari-u-sakah-kahovskiy-mist-ta-zaborona-v-jizdu-v-krim-novini-ukrajini-50264356.html,STRATEGIC_AIRBASE,аеродром,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,україн,,"177-й день війни — головне. Надуспішність удару по аеродрому Саки, зрив ремонту Каховського мосту, та заборона в'їзду в Крим українцям",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
54043,20220819,1,24573,24tvua,https://24tv.ua/belbek-de-prolunali-vibuhi-krimu-shho-vidomo-pro-aerodrom-bilya_n2137283,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"На """"""""""""""""Бельбеку"""""""""""""""" лунали вибухи: що відомо про найбільший аеродром у Криму – пояснюємо на карті",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
62367,20220819,1,1642648,liga,https://news.liga.net/politics/news/sudya-po-sputnikovym-snimkam-na-aerodrome-belbek-pod-sevastopolem-povrejdeniy-net,STRATEGIC_AIRBASE,аэродром,поврежд,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Судя по спутниковым снимкам, на аэродроме Бельбек под Севастополем повреждений нет",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
62370,20220819,1,1766768,liveuamap,https://t.me/rian_ru/174888,STRATEGIC_AIRBASE,аеродром,безпілот,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Окупаційна влада Севастополя повідомляє про збитий безпілотник ППО поблизу аеродрому Бельбек,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
132867,20220820,1,80583,liveuamap,https://t.me/rian_ru/174888,STRATEGIC_AIRBASE,аеродром,безпілот,702463,Liubymivka,Sevastopol',Nakhimovs'kyi,33.56023,44.68678,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Окупаційна влада Севастополя повідомляє про збитий безпілотник ППО поблизу аеродрому Бельбек,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
37858,20220820,2,421160|421161,nv,https://nv.ua/ukr/world/countries/nastup-zsu-na-tokmak-i-robotine-mapa-boyovih-diy-20-serpnya-2023-novini-ukrajini-50347575.html,STRATEGIC_AIRBASE,авіабаз,удар,691469,Tokmak,Zaporizhzhya,Tokmats'kyi,35.709191,47.255103,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Tokmak,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ЗСУ,,"Що означають дані про прорив ЗСУ в напрямку Токмака і які літаки РФ міг пошкодити удар по авіабазі Сольці - ISW || Що означають дані про прорив ЗСУ в напрямку Токмаку, і які літаки РФ міг пошкодити удар по авіабазі Сольці — ISW",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
62385,20220820,1,1767062,liveuamap,https://t.me/rian_ru/174888,STRATEGIC_AIRBASE,аеродром,безпілот,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Окупаційна влада Севастополя повідомляє про збитий безпілотник ППО поблизу аеродрому Бельбек,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
37706,20220821,1,80847,liveuamap,https://t.me/chpsevas/2770,STRATEGIC_AIRBASE,аеродром,вибух,691462,Dachnoye,Crimea,Bakhchysarais'kyi,33.83137,44.71454,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"Під Бахчисараєм 3 вибухи, з району аеродрому піднімається дим",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
237097,20220822,14,145924,militarnyy,https://mil.in.ua/uk/news/v-okupovanomu-donetsku-vybuhaye-sklad-boyeprypasiv-rosiyan/,AMMUNITION_ARSENAL,"склад боєприпасів росіян. Окупований росіянами Донецьк прокинувся від звуків потужних вибухів. У понеділок, 22 серпня, близько 4 години ранку почалася детонація боєприпас",вибух,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"В окупованому Донецьку вибухає склад боєприпасів росіян. Окупований росіянами Донецьк прокинувся від звуків потужних вибухів. У понеділок, 22 серпня, близько 4 години ранку почалася детонація боєприпас...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
237099,20220822,1,1667770,pravdaua,https://www.pravda.com.ua/news/2022/08/22/7364262/,AMMUNITION_ARSENAL,"склад боєприпасів. Місцеві жителі тимчасово окупованого росіянами Донецька повідомляють про вибух, пожежу та детонацію на черговому складі боєприпас",вибух|пожеж,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"В окупованому Донецьку вибухи: детонує склад боєприпасів. Місцеві жителі тимчасово окупованого росіянами Донецька повідомляють про вибух, пожежу та детонацію на черговому складі боєприпасів російської армії.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
237100,20220822,1,1705788,unian,https://www.unian.ua/war/v-okupovanomu-donecku-lunayut-vibuhi-palaye-sklad-boyepripasiv-rf-video-novini-vtorgnennya-rosiji-v-ukrajinu-11949906.html,AMMUNITION_ARSENAL,склад боєприпас,вибух,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,В окупованому Донецьку лунають вибухи: палає склад боєприпасів РФ (відео),REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
297964,20220822,1,1627304,meduza,https://twitter.com/bradyafr/status/1561416593564991488,AMMUNITION_ARSENAL,склад боеприпас,ракет|удар,713504,Amvrosiivka,Donets'k,Amvrosi‹vs'kyi,38.4914,47.8097,REVIEW,REVIEW_COORDINATE_NEAR_RU,18.733,13643128,Balka Kuprekhina,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Разрушенный ракетным ударом российский склад боеприпасов в Амвросиевке (Донецкая область). Спутниковый снимок.,REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE
37707,20220822,1,81029,liveuamap,https://t.me/chpsevas/2770,STRATEGIC_AIRBASE,аеродром,вибух,691462,Dachnoye,Crimea,Bakhchysarais'kyi,33.83137,44.71454,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Під Бахчисараєм 3 вибухи, з району аеродрому піднімається дим",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE
197329,20220823,8,186930,nv,https://nv.ua/ukr/ukraine/events/u-hersonskiy-oblasti-znishcheno-vorozhi-skladi-ta-komandni-punkti-novini-ukrajini-50265081.html,AMMUNITION_ARSENAL,склади боєприпас,знищ,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ЗСУ,,У Херсонській області ЗСУ знищили ворожі склади боєприпасів та командні пункти — ОК Південь,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
237115,20220823,1,1767563,liveuamap,https://twitter.com/kava240222/status/1561552740412792833,AMMUNITION_ARSENAL,складі боєприпас,вибух,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Донецьку на складі боєприпасів сталися вибухи,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
77755,20220823,1,81260,liveuamap,https://twitter.com/kava240222/status/1561552740412792833,AMMUNITION_ARSENAL,складі боєприпас,вибух,696010,Putilovka,Donets'k,Donets'ka,37.78198,48.05123,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Putilovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Донецьку на складі боєприпасів сталися вибухи,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
37712,20220824,1,81406,liveuamap,https://twitter.com/herooftheday10/status/1562194408828973057,AMMUNITION_ARSENAL,склад боєприпас,вибух,691469,Tokmak,Zaporizhzhya,Tokmats'kyi,35.71381,47.28528,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Tokmak,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Токмаку Запорізької області вибухнув склад боєприпасів,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
37860,20220824,1,186965,nv,https://nv.ua/ukr/ukraine/events/sklad-z-boyepripasami-okupantiv-znishcheno-u-tokmaku-novini-ukrajini-50265208.html,AMMUNITION_ARSENAL,склад із боєприпас,знищ,691469,Tokmak,Zaporizhzhya,Tokmats'kyi,35.709191,47.255103,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Tokmak,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,В окупованому місті Токмак знищили ворожий склад із боєприпасами — відео,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
37861,20220824,1,1767626,liveuamap,https://twitter.com/herooftheday10/status/1562194408828973057,AMMUNITION_ARSENAL,склад боєприпас,вибух,691469,Tokmak,Zaporizhzhya,Tokmats'kyi,35.709191,47.255103,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Tokmak,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Токмаку Запорізької області вибухнув склад боєприпасів,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
77756,20220824,1,81381,liveuamap,https://twitter.com/kava240222/status/1561552740412792833,AMMUNITION_ARSENAL,складі боєприпас,вибух,696010,Putilovka,Donets'k,Donets'ka,37.78198,48.05123,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Putilovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Донецьку на складі боєприпасів сталися вибухи,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
224246,20220825,1,1877447,meduza,https://t.me/milinfolive/89756,AMMUNITION_ARSENAL,склад боеприпас,уничтож,707307,Izmaylovka,Donets'k,Iasynuvats'kyi,37.647697,48.069157,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Izmaylovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,ВСУ,твер,"Как утверждается, силы непризнанной ДНР уничтожили склад боеприпасов и укрепрайон ВСУ в районе Первомайского (Донецкая область).",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
37713,20220825,1,81546,liveuamap,https://twitter.com/herooftheday10/status/1562194408828973057,AMMUNITION_ARSENAL,склад боєприпас,вибух,691469,Tokmak,Zaporizhzhya,Tokmats'kyi,35.71381,47.28528,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Tokmak,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Токмаку Запорізької області вибухнув склад боєприпасів,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE
