event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete
247287,20230403,1,1630424,meduza,https://twitter.com/Cosmonaut19/status/1643197310502072320,ENERGY_GRID_SUPPORT,подстанц,поврежд|удар,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В Бериславе на правом берегу Днепра в результате российских ударов повреждены электрическая подстанция и башня связи.,MACHINE_NONCANDIDATE,FALSE
253747,20230403,2,1630525,meduza,https://t.me/HersonEnot/1053,ENERGY_GRID_SUPPORT,подстанц,удар,710592,Dibrova,Luhans'k,Kremins'kyi,38.118862,48.979456,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Авиаудар по украинским позициям на электроподстанции в Кременских лесах.,MACHINE_NONCANDIDATE,FALSE
271052,20230403,1,1880445,meduza,https://twitter.com/Cosmonaut19/status/1643197310502072320,ENERGY_GRID_SUPPORT,подстанц,поврежд|удар,712260,Beryslav,Kherson,Beryslavs'kyi,33.410468,46.837396,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,В Бериславе на правом берегу Днепра в результате российских ударов повреждены электрическая подстанция и башня связи.,MACHINE_NONCANDIDATE,FALSE
119563,20230406,1,1677440,pravdaua,https://www.pravda.com.ua/news/2023/04/6/7396677/,STRATEGIC_AIRBASE,аеродром,вибух,701404,Melitopol,Zaporizhzhya,Melitopol's'kyi,35.37288,46.842187,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Уночі лунали вибухи в районі аеродрому, там база окупантів – мер Мелітополя.",MACHINE_NONCANDIDATE,FALSE
166559,20230407,1,1646219,liga,https://news.liga.net/politics/video/vozle-kupyanska-artilleriya-vsu-unichtojila-sklad-boepripasov-i-ural-s-rossiyanami-video,AMMUNITION_ARSENAL,склад боеприпас,уничтож,703656,Kupiansk,Kharkiv,Kupians'ka,37.614779,49.710797,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Возле Купянска артиллерия ВСУ уничтожила склад боеприпасов и """"Урал"""" с россиянами — видео",MACHINE_NONCANDIDATE,FALSE
293579,20230408,2,1646234|1715076,liga|unian,https://news.liga.net/politics/video/pod-bahmutom-artilleristy-45-brigady-vsu-unichtojili-bmp-i-sklad-boepripasov-rf-video|https://www.unian.ua/war/boycy-45-y-artilleristskoy-brigady-pod-bahmutom-unichtozhili-bmp-i-sklad-boepripasov-video-12210411.html,AMMUNITION_ARSENAL,склад боеприпас|склад боєприпас,знищ|уничтож,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Под Бахмутом артиллеристы 45 бригады ВСУ уничтожили БМП и склад боеприпасов РФ — видео || Бійці 45-ї артилеристської бригади під Бахмутом знищили БМП і склад боєприпасів (відео),REVIEW,FALSE
293614,20230410,1,1646266,liga,https://news.liga.net/politics/video/v-rayone-bahmuta-artilleristy-28-brigady-unichtojili-sklad-injenernyh-boepripasov-video,AMMUNITION_ARSENAL,склад инженерных боеприпас,уничтож,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,В районе Бахмута артиллеристы 28 бригады уничтожили склад инженерных боеприпасов — видео,REVIEW,FALSE
326060,20230412,1,1630550,meduza,https://twitter.com/SerDer_Daniels/status/1646396728927481856,AMMUNITION_ARSENAL,склад боеприпас,уничтож,9113824,Dubovo-Vasylivka,Donets'k,Artemivs'kyi,37.920747,48.652463,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Артиллерия ВСУ уничтожила склад боеприпасов ЧВК Вагнера в Дубово-Василевке под Бахмутом.,MACHINE_NONCANDIDATE,FALSE
95884,20230413,1,336413,espreso,https://espreso.tv/v-odesi-zatrimali-radiomekhanika-zavodu-vpk-yakiy-koriguvav-ataki-droniv-shahed,DEFENSE_INDUSTRY,ВПК,атак|дрон,698740,Odessa,Odessa,Odes'ka,30.731689,46.484213,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"В Одесі затримали радіомеханіка заводу ВПК, який коригував атаки дронів Shahed",MACHINE_NONCANDIDATE,FALSE
293670,20230413,1,1646309,liga,https://news.liga.net/politics/video/pod-bahmutom-artilleristy-45-brigady-pryamym-udarom-unichtojili-sklad-boepripasov-video,AMMUNITION_ARSENAL,склад боеприпас,удар|уничтож,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Под Бахмутом артиллеристы 45 бригады прямым ударом уничтожили склад боеприпасов — видео,REVIEW,FALSE
213633,20230415,1,279562,ria,https://ria.ru/20230415/sklad-1865490709.html,AMMUNITION_ARSENAL,склада ВСУ с боеприпас,уничтож,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВС России уничтожили два склада ВСУ с боеприпасами в Харьковской области,MACHINE_NONCANDIDATE,FALSE
35791,20230416,1,130941,liveuamap,https://t.me/hueviyherson/37996,AMMUNITION_ARSENAL,складі боєприпас,вибух,691037,Oleshky,Kherson,Bilozers'kyi,32.7166,46.63011,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,На складі боєприпасів в Олешках пролунали вибухи,MACHINE_NONCANDIDATE,FALSE
35792,20230417,1,131047,liveuamap,https://t.me/hueviyherson/37996,AMMUNITION_ARSENAL,складі боєприпас,вибух,691037,Oleshky,Kherson,Bilozers'kyi,32.7166,46.63011,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,На складі боєприпасів в Олешках пролунали вибухи,MACHINE_NONCANDIDATE,FALSE
189043,20230419,1,1630688,meduza,https://twitter.com/PaulJawin/status/1649672880609804290,AMMUNITION_ARSENAL,склад боеприпас,уничтож,705666,Klyshchiivka,Donets'k,Artemivs'kyi,37.962382,48.533001,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВСУ артиллерийским огнем уничтожают российский склад боеприпасов в Клещеевке.,MACHINE_NONCANDIDATE,FALSE
271586,20230419,1,1630691,meduza,https://t.me/HersonVestnik/16390,AMMUNITION_ARSENAL,складу боеприпас,удар,712260,Beryslav,Kherson,Beryslavs'kyi,33.42942,46.841422,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Российский авиаудар, как утверждается, по складу боеприпасов и расположение личного состава ВСУ на правом берегу Днепра у Берислава.",MACHINE_NONCANDIDATE,FALSE
347510,20230419,2,1630834,meduza,https://t.me/zedigital/3062,AMMUNITION_ARSENAL,склада боеприпас,Уничтож,12324602,Bolshaya Il'inovka,Donets'k,Artemivs'ka,37.980269,48.608235,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Уничтожение склада боеприпасов ЧВК Вагнера в северо-западной части Бахмута.,MACHINE_NONCANDIDATE,FALSE
61571,20230419,1,1630870,meduza,https://twitter.com/IntelCrab/status/1652133868403671041,FUEL_STORAGE_TERMINAL,нефтебаз,Пожар|беспилот|удар,694393,Shablykina,Sevastopol',Haharins'kyi,33.417682,44.583813,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Пожар на нефтебазе в Севастополе. Утверждается, что пожар начался в результате удара украинских беспилотников.",REVIEW,FALSE
271065,20230419,1,1880712,meduza,https://t.me/HersonVestnik/16390,AMMUNITION_ARSENAL,складу боеприпас,удар,712260,Beryslav,Kherson,Beryslavs'kyi,33.417017,46.840508,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Российский авиаудар, как утверждается, по складу боеприпасов и расположение личного состава ВСУ на правом берегу Днепра у Берислава.",MACHINE_NONCANDIDATE,FALSE
139650,20230424,1,1715744,unian,https://www.unian.ua/war/bezpilotnik-atakuvav-naftobazu-rf-v-luganskiy-oblasti-video-foto-12231174.html,FUEL_STORAGE_TERMINAL,нафтобаз,Безпілот|атак,702658,Luhansk,Luhans'k,Luhans'ka,39.307708,48.573896,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Безпілотник атакував нафтобазу РФ в Луганській області (відео, фото)",MACHINE_NONCANDIDATE,FALSE
293846,20230425,4,47714,interfaxua,https://interfax.com.ua/news/general/906093.html,AMMUNITION_ARSENAL,склади боєприпас,безпілот|знищ,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"За добу в Бахмуті знищено 175 окупантів, п'ять безпілотників і чотири склади боєприпасів - Череватий",REVIEW,FALSE
75147,20230425,2,132523|132524,liveuamap,https://t.me/censor_net/28265,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж|безпілот,695379,Rovenky,Luhans'k,Roven'kivs'ka,39.36401,48.09173,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Пожежа на нафтобазі в Ровеньках Луганської області. Окупаційна влада звинувачує українські безпілотники || Пожежа на нафтобазі в Ровеньках Луганської області. Окупаційна влада звинувачує українські безпілотники,MACHINE_NONCANDIDATE,FALSE
213668,20230425,1,280245,ria,https://ria.ru/20230425/sklad-1867619821.html,AMMUNITION_ARSENAL,склад боеприпас,уничтож,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,В Харьковской области уничтожили склад боеприпасов 67-й мехбригады ВСУ,MACHINE_NONCANDIDATE,FALSE
75148,20230426,2,132612|132613,liveuamap,https://t.me/censor_net/28265,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж|безпілот,695379,Rovenky,Luhans'k,Roven'kivs'ka,39.36401,48.09173,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Пожежа на нафтобазі в Ровеньках Луганської області. Окупаційна влада звинувачує українські безпілотники || Пожежа на нафтобазі в Ровеньках Луганської області. Окупаційна влада звинувачує українські безпілотники,MACHINE_NONCANDIDATE,FALSE
188771,20230428,1,133002,liveuamap,https://t.me/hueviyherson/38520,AMMUNITION_ARSENAL,складі боєприпас,Вибух,705598,Klyuchevaya,Kherson,Beryslavs'kyi,33.36009,46.74706,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Klyuchevaya,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Вибухи на складі боєприпасів у Новій Каховці,REVIEW,FALSE
62926,20230429,16,151074|280523|280535|280537|280538|280569|280570|280582|47848,interfaxua|ng|ria,https://interfax.com.ua/news/general/907029.html|https://ria.ru/20230429/pozhar-1868670649.html|https://ria.ru/20230429/sevastopol-1868660223.html|https://ria.ru/20230429/sevastopol-1868669011.html|https://ria.ru/20230429/sevastopol-1868669347.html|https://ria.ru/20230429/sevastopol-1868709975.html|https://ria.ru/20230429/sevastopol-1868710106.html|https://ria.ru/20230429/sevastopol-1868733594.html|https://www.ng.ru/news/765723.html,FUEL_STORAGE_TERMINAL,Нефтебаз|нафтобаз|нефтебаз,Пожар|атак|беспилот|пожар|пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"На нафтобазі в Севастополі пожежа, попередньо, влучання БПЛА || В Севастополе планируется потушить пожар на нефтебазе до 18:00 || Развожаев: пожар на нефтебазе не повлияет на снабжение Севастополя топливом",REVIEW,FALSE
188772,20230429,1,133108,liveuamap,https://t.me/hueviyherson/38520,AMMUNITION_ARSENAL,складі боєприпас,Вибух,705598,Klyuchevaya,Kherson,Beryslavs'kyi,33.36009,46.74706,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Klyuchevaya,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Вибухи на складі боєприпасів у Новій Каховці,REVIEW,FALSE
62927,20230429,2,280536,ria,https://ria.ru/20230429/ataka-1868669101.html,FUEL_STORAGE_TERMINAL,нефтебаз,атак,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В Севастополе четыре емкости пострадали после атаки БПЛА на нефтебазу,REVIEW,FALSE
62928,20230429,1,280541,ria,https://ria.ru/20230429/sevastopol-1868674146.html,FUEL_STORAGE_TERMINAL,нефтебаз,Пожар,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Пожарный поезд прибыл в Севастополь для тушения огня в районе нефтебазы,REVIEW,FALSE
56345,20230429,1,336843,espreso,https://espreso.tv/okupatsiyna-vlada-krimu-povidomlyae-pro-pozhezhu-na-naftobazi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Окупаційна влада Криму повідомляє про пожежу на нафтобазі у Севастополі,REVIEW,FALSE
62938,20230429,1,336844,espreso,https://espreso.tv/okupatsiyna-vlada-krimu-povidomlyae-pro-pozhezhu-na-naftobazi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Окупаційна влада Криму повідомляє про пожежу на нафтобазі у Севастополі,REVIEW,FALSE
33376,20230429,1,336861,espreso,https://espreso.tv/bozha-kara-za-uman-v-gur-rozkrili-podrobitsi-vibukhiv-na-naftobazi-v-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,690688,Uman,Cherkasy,Umans'kyi,30.220629,48.749654,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Uman,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"""""Божа кара за Умань"""": в ГУР розкрили подробиці вибухів на нафтобазі в Севастополі",REVIEW,FALSE
62933,20230429,1,336862,espreso,https://espreso.tv/bozha-kara-za-uman-v-gur-rozkrili-podrobitsi-vibukhiv-na-naftobazi-v-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"""""Божа кара за Умань"""": в ГУР розкрили подробиці вибухів на нафтобазі в Севастополі",REVIEW,FALSE
62939,20230429,2,1646565,liga,https://news.liga.net/politics/news/sevastopol-chey-to-bespilotnik-udaril-po-ogromnoy-neftebaze-bolshoy-pojar-foto-video,FUEL_STORAGE_TERMINAL,нефтебаз,беспилот|пожар|удар,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Севастополь. Чей-то беспилотник ударил по огромной нефтебазе, большой пожар — фото, видео",REVIEW,FALSE
62937,20230429,2,1678046|1678066,pravdaua,https://www.pravda.com.ua/news/2023/04/29/7399949/|https://www.pravda.com.ua/news/2023/04/29/7400001/,FUEL_STORAGE_TERMINAL,нафтобаз,безпілот|пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"У Севастополі загасили пожежу на нафтобазі, окупанти кажуть про два безпілотники. || У Севастополі горить нафтобаза: окупанти кажуть – поцілив безпілотник.",REVIEW,FALSE
62936,20230429,2,1715992,unian,https://www.unian.ua/war/rosiyani-nasilu-gasyat-rezervuar-pislya-vibuhu-v-sevastopoli-video-12238026.html,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Пожежа на нафтобазі в Севастополі: росіяни насилу гасять резервуар (відео),REVIEW,FALSE
62932,20230429,2,1715977,unian,https://www.unian.ua/war/chubarov-rozpoviv-pro-detali-nichnoji-ataki-na-naftobazu-v-okupovanomu-sevastopoli-12237741.html,FUEL_STORAGE_TERMINAL,нафтобаз,атак,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Чубаров розповів про деталі нічної атаки на нафтобазу в окупованому Севастополі,REVIEW,FALSE
62940,20230430,1,47869,interfaxua,https://interfax.com.ua/news/general/907139.html,FUEL_STORAGE_TERMINAL,нафтобаз,Удар,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Удар по нафтобазі в Севастополі спровокував панічні настрої в місті та на півострові,REVIEW,FALSE
348719,20230430,1,133460,liveuamap,https://t.me/shot_shot/50713,FUEL_STORAGE_TERMINAL,нафтобаз,безпілот,,,,,33.39621,44.58423,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"За даними російських ЗМІ, в нападі на нафтобазу в Севастополі брали участь 6 безпілотників, але 4 були збиті ППО",REVIEW,FALSE
61572,20230430,3,133462|133463|133464,liveuamap,https://t.me/rusbrief/113047|https://t.me/tass_agency/189918|https://t.me/vekha/64066,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж|безпілот|пожеж|удар,694393,Shablykina,Sevastopol',Haharins'kyi,33.41758,44.58265,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Пожежа на нафтобазі в Севастополі через ймовірний удар безпілотника || За даними окупаційної влади, пожежа на нафтобазі в Севастополі не загрожує цивільним об'єктам || Окупаційна влада Севастополя звинуватила український безпілотник у пожежі на нафтобазі",REVIEW,FALSE
56347,20230430,6,280634,ria,https://ria.ru/20230430/ukraina-1868836513.html,FUEL_STORAGE_TERMINAL,нефтебаз,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,На Украине назвали истинную цель атаки на нефтебазу в Крыму,REVIEW,FALSE
62943,20230430,1,336877,espreso,https://espreso.tv/tse-pidgotovka-do-nastupu-zsu-gumenyuk-pro-vibukhi-na-naftobazi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"""""Це підготовка до наступу ЗСУ"""": Гуменюк про вибухи на нафтобазі у Севастополі",REVIEW,FALSE
62944,20230430,2,1646576,liga,https://news.liga.net/politics/news/genshtab-vsu-posle-pojara-na-neftebaze-v-sevastopole-zayavil-o-panicheskih-sluhah-v-gorode,FUEL_STORAGE_TERMINAL,нефтебаз,пожар,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Генштаб ВСУ после пожара на нефтебазе в Севастополе заявил о """"панических слухах"""" в городе",REVIEW,FALSE
62941,20230430,1,1678084,pravdaua,https://www.pravda.com.ua/news/2023/04/30/7400032/,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Після пожежі на нафтобазі у Севастополі містом ширяться """"панічні чутки"""" – штаб.",REVIEW,FALSE
56348,20230430,2,1716021,unian,https://www.unian.ua/war/genshtab-pro-bavovnu-v-krimu-znishcheno-naftobazu-flotu-pochinayetsya-garyachiy-kurortniy-sezon-12238710.html,FUEL_STORAGE_TERMINAL,нафтобаз,знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Генштаб про """"бавовну"""" в Криму: знищено нафтобазу флоту, починається """"гарячий курортний сезон""""",REVIEW,FALSE
348720,20230501,1,133551,liveuamap,https://t.me/shot_shot/50713,FUEL_STORAGE_TERMINAL,нафтобаз,безпілот,,,,,33.39621,44.58423,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"За даними російських ЗМІ, в нападі на нафтобазу в Севастополі брали участь 6 безпілотників, але 4 були збиті ППО",REVIEW,FALSE
61574,20230501,2,133553|133555,liveuamap,https://t.me/tass_agency/189918|https://t.me/vekha/64066,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж|безпілот|пожеж|удар,694393,Shablykina,Sevastopol',Haharins'kyi,33.41758,44.58265,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Пожежа на нафтобазі в Севастополі через ймовірний удар безпілотника || Окупаційна влада Севастополя звинуватила український безпілотник у пожежі на нафтобазі,REVIEW,FALSE
61573,20230501,1,133554,liveuamap,https://t.me/rusbrief/113047,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694393,Shablykina,Sevastopol',Haharins'kyi,33.41716,44.58068,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"За даними окупаційної влади, пожежа на нафтобазі в Севастополі не загрожує цивільним об'єктам",REVIEW,FALSE
213681,20230501,1,280699,ria,https://ria.ru/20230501/sklad-1868970272.html,AMMUNITION_ARSENAL,склад с боеприпас,уничтож,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,ВС России уничтожили украинский склад с боеприпасами в Харьковской области,MACHINE_NONCANDIDATE,FALSE
56359,20230501,1,336907,espreso,https://espreso.tv/nadsilayut-koordinati-feodosiyskoi-naftobazi-chekayut-na-podarunki-chiygoz-pro-reaktsiyu-zhiteliv-krimu-na-vibukhi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"""""Надсилають координати феодосійської нафтобази, чекають на подарунки"""": Чийгоз про реакцію жителів Криму на вибухи у Севастополі",REVIEW,FALSE
62948,20230501,1,336908,espreso,https://espreso.tv/nadsilayut-koordinati-feodosiyskoi-naftobazi-chekayut-na-podarunki-chiygoz-pro-reaktsiyu-zhiteliv-krimu-na-vibukhi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"""""Надсилають координати феодосійської нафтобази, чекають на подарунки"""": Чийгоз про реакцію жителів Криму на вибухи у Севастополі",REVIEW,FALSE
213682,20230502,2,280793,ria,https://ria.ru/20230502/spetsoperatsiya-1869184148.html,AMMUNITION_ARSENAL,склад боеприпас,уничтож,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Российские военные уничтожили в Харьковской области склад боеприпасов ВСУ,MACHINE_NONCANDIDATE,FALSE
