event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2,ResidualAuditFlags,RussiaTextHitsAudit,PossibleCompositeAudit,PossibleOtherYearAudit
87932,20230620,1,1718148,unian,https://www.unian.ua/war/yak-viglyadaye-rikove-pislya-znishchennya-skladu-boyepripasiv-rosiyan-foto-12300003.html,AMMUNITION_ARSENAL,складу боєприпас,знищ,697957,Rykove,Kherson,Heniches'kyi,34.752522,46.330759,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Який вигляд має Рикове після знищення складу боєприпасів росіян: супутникові знімки,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE
56918,20230719,1,343720,espreso,https://espreso.tv/znishcheniy-sklad-boepripasiv-v-krimu-uskladnit-zabezpechennya-viysk-rf-na-pivdni-ukraini-kolonka-sergiya-zgurtsya,AMMUNITION_ARSENAL,склад боєприпас,Знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Знищений склад боєприпасів в Криму ускладнить забезпечення військ РФ на Півдні України. Колонка Сергія Згурця,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56941,20230720,1,344193,espreso,https://espreso.tv/u-merezhi-pokazali-suputnikovi-znimki-naslidkiv-vibukhiv-skladu-boepripasiv-na-poligoni-krimu,AMMUNITION_ARSENAL,складу боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У мережі показали супутникові знімки наслідків вибухів складу боєприпасів на полігоні Криму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
91930,20230720,1,1632741,meduza,https://twitter.com/bayraktar_1love/status/1682667526973542400,STRATEGIC_AIRBASE,авиабаз,Взрыв|атак|беспилот,698652,Oktyabr'skoye,Crimea,Krasnohvardiis'kyi,34.127563,45.287264,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Взрывы, а также вторичная детонация боеприпасов в районе авиабазы в Октябрьском в Крыму. Вероятно, цель была атакована украинским беспилотником.",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,TRUE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56933,20230720,1,1719225,unian,https://www.unian.ua/war/novofedorivka-v-rayoni-viyskovih-aerodromiv-rf-v-krimu-progrimili-vibuhi-shcho-vidomo-12335124.html,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Пролунали вибухи на двох військових аеродромах РФ у Криму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
120190,20230720,1,1882848,meduza,https://t.me/WarArchive_ua/3126,AMMUNITION_ARSENAL,склада с боеприпас,Уничтож,701436,Medvezhiy,Luhans'k,Kremins'kyi,38.08722,49.1536,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Medvezhiy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Уничтожение российского склада с боеприпасами для миномета к северо-западу от Червонопоповки на Сватовском направлении.,REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
56954,20230721,1,1719249,unian,https://www.unian.ua/war/bezpilotniki-atakuvali-u-krimu-viyskoviy-aerodrom-12335976.html,STRATEGIC_AIRBASE,аеродром,Безпілот|атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Безпілотники атакували у Криму військовий аеродром,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56968,20230722,1,345051,espreso,https://espreso.tv/pislya-udariv-bezpilotnikiv-v-krimu-gorit-naftobaza-rukh-krimskim-mostom-perekrito,AMMUNITION_ARSENAL|FUEL_STORAGE_TERMINAL,нафтобаз|склад боєприпас,безпілот|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Після ударів українських безпілотників у Криму горить нафтобаза та детонує склад боєприпасів. Рух залізницею призупинено,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56976,20230722,1,345087,interfaxua,https://interfax.com.ua/news/general/924412.html,AMMUNITION_ARSENAL,складі боєприпас,атак|вибух|дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Окупанти повідомляють про вибухи на складі боєприпасів у Криму внаслідок атаки дрона,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56972,20230722,1,345089,interfaxua,https://interfax.com.ua/news/general/924433.html,FUEL_STORAGE_TERMINAL,нафтобаз,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ЗСУ завдали удару по нафтобазі та військових складах в окупованому Криму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56966,20230722,1,345362,ria,https://ria.ru/20230722/bespilotnik-1885662986.html,AMMUNITION_ARSENAL,складе боеприпас,атак|беспилот,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,На складе боеприпасов в Крыму произошла детонация из-за атаки беспилотника,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56970,20230722,1,1648012,liga,https://news.liga.net/politics/video/vsu-podtverdili-unichtojenie-neftebazy-i-sklada-boepripasov-v-krymu-video,AMMUNITION_ARSENAL|FUEL_STORAGE_TERMINAL,нефтебаз|склада боеприпас,уничтож,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВСУ подтвердили уничтожение нефтебазы и склада боеприпасов в Крыму – видео,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56971,20230722,1,1680784,pravdaua,https://www.pravda.com.ua/news/2023/07/22/7412473/,AMMUNITION_ARSENAL|FUEL_STORAGE_TERMINAL,нафтобаз|складів боєприпас,знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,У ЗСУ відзвітували про знищення нафтобази та складів боєприпасів у Криму.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56963,20230722,2,1680785|1719273,pravdaua|unian,https://www.pravda.com.ua/news/2023/07/22/7412459/|https://www.unian.ua/war/u-zsu-pidtverdili-zavdavannya-udariv-po-viyskovih-skladah-rf-v-krimu-ta-naftobazi-12337173.html,AMMUNITION_ARSENAL|FUEL_STORAGE_TERMINAL,нафтобаз|склад боєприпас,Удар|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"У Криму після удару БПЛА детонує склад боєприпасів, евакуюють людей. || Удари по військових складах РФ в Криму та нафтобазі завдали ЗСУ - Стратком",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56973,20230722,1,1719270,unian,https://www.unian.ua/war/bpla-atakuvali-aerodrom-i-naftobazu-v-krimu-video-12337032.html,FUEL_STORAGE_TERMINAL|STRATEGIC_AIRBASE,аеродром|нафтобаз,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"БПЛА атакували аеродром і нафтобазу в Криму, оголошено евакуацію (відео)",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
314548,20230723,1,345195,liveuamap,https://t.me/rian_ru/209666,AMMUNITION_ARSENAL,складі боєприпас,вибух,6983811,Novoivanovka,Crimea,Krasnohvardiis'kyi,34.11062,45.30891,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Через вибухи на складі боєприпасів в Октябрському в окупованому Криму оголошено евакуацію населення в радіусі 5 км,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
314549,20230723,1,345196,liveuamap,https://t.me/chp_sevastopol/18337,FUEL_STORAGE_TERMINAL|STRATEGIC_AIRBASE,аеродром|нафтобаз,Безпілот,6983811,Novoivanovka,Crimea,Krasnohvardiis'kyi,34.1074,45.31836,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Безпілотники вдарили по нафтобазі та аеродрому в Октябрському в окупованому Криму, повідомляють про вторинні детонації",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56980,20230723,1,1648020,liga,https://news.liga.net/politics/news/unichtojen-rossiyskiy-sklad-boepripasov-v-krymu-poyavilis-sputnikovye-snimki,AMMUNITION_ARSENAL|STRATEGIC_AIRBASE,аэродром|склад боеприпас,Уничтож,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Уничтоженный российский склад боеприпасов в Крыму – появились спутниковые снимки аэродрома,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57002,20230724,1,345475,interfaxua,https://interfax.com.ua/news/general/924645.html,AMMUNITION_ARSENAL,склад боєприпас,дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Окупанти повідомляють про влучання дрона у склад боєприпасів у Криму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57003,20230724,1,345848,espreso,https://espreso.tv/okupatsiyna-vlada-krimu-zayavila-pro-ataku-ukrainskikh-bpla-na-sklad-boepripasiv-u-dzhankoyskomu-rayoni,AMMUNITION_ARSENAL,склад боєприпас,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,Окупаційна влада Криму заявила про атаку українських БПЛА на склад боєприпасів у Джанкойському районі та евакуацію прилеглих сіл,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,TRUE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
57004,20230724,1,346244,ria,https://ria.ru/20230724/bespilotnik-1885873403.html,AMMUNITION_ARSENAL,склад боеприпас,Беспилот|атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Беспилотник атаковал склад боеприпасов в Джанкойском районе Крыма,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
314580,20230725,2,346025|346026,liveuamap,https://t.me/Crimeanwind/37475,AMMUNITION_ARSENAL,складі боєприпас,вибух,7019905,Vol'noye,Crimea,Dzhankois'kyi,34.30069,45.56207,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Окупаційна влада Криму оголосила евакуацію в радіусі 5 км після вибухів на складі боєприпасів у Джанкойському районі || Окупаційна влада Криму оголосила евакуацію в радіусі 5 км після вибухів на складі боєприпасів у Джанкойському районі,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
221957,20230726,1,347281,ria,https://ria.ru/20230726/vzryv-1886481981.html,STRATEGIC_AIRBASE,аэродром,взрыв,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"СМИ сообщили о взрывах в Хмельницкой области, где находится аэродром",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
221963,20230727,1,347636,ria,https://ria.ru/20230727/aerodrom-1886548149.html,STRATEGIC_AIRBASE,аэродром,удар,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В Киеве признали удар по военному аэродрому в Хмельницкой области,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
63044,20230729,1,348025,espreso,https://espreso.tv/u-sevastopoli-vibukhnuv-sklad-boepripasiv,AMMUNITION_ARSENAL,склад боєприпас,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У Севастополі вибухнув склад боєприпасів,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57042,20230729,1,348067,interfaxua,https://interfax.com.ua/news/general/925794.html,AMMUNITION_ARSENAL,склад боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У Козачій бухті окупованого Криму вибухнув склад боєприпасів окупантів - ГУР,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57040,20230729,1,1719486,unian,https://www.unian.ua/war/u-krimu-vibuhnuv-sklad-boyepripasiv-okupantiv-video-12344436.html,AMMUNITION_ARSENAL,склад боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У Криму вибухнув склад боєприпасів окупантів (відео),REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57067,20230801,1,349030,espreso,https://espreso.tv/u-krimu-prolunali-vibukhi-v-rayoni-balaklavi-de-roztashovana-tets-ta-skladi-boepripasiv-zmi,AMMUNITION_ARSENAL,склади боєприпас,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"У Криму пролунали вибухи в районі Балаклави, де розташована ТЕЦ та склади боєприпасів",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
57075,20230802,1,1681063,pravdaua,https://www.pravda.com.ua/news/2023/08/2/7413835/,STRATEGIC_AIRBASE,авіабаз,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У Криму прогримів вибух в районі авіабази – ЗМІ.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
221987,20230806,1,372516,interfaxua,https://interfax.com.ua/news/general/927195.html,STRATEGIC_AIRBASE,аеродром,атак,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Ворог тричі атакував Хмельниччину, цілив по аеродрому в Старокостянтинові, є постраждалий - ОВА",REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
265853,20230806,1,1648211,liga,https://news.liga.net/region_news/news/raketonostsy-tu-95-rossii-pustili-po-ukraine-krylatye-rakety-h-101555-podlet-k-trem-nochi,STRATEGIC_AIRBASE,авиабаз,взрыв|ракет|удар,710791,Cherkasy,Cherkasy,Cherkas'ka,32.059768,49.444433,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Cherkasy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"обновлено Россия ударила ракетами Х-555 с Ту-95 по авиабазе на западе, взрывы были и под Черкассами",REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
221990,20230810,1,386307,espreso,https://espreso.tv/na-kiivshchini-ppo-vidstrilyue-vorozhi-droni-trivae-povitryana-trivoga,FUEL_STORAGE_TERMINAL,нафтобаз,атак|дрон,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"На Рівненщині внаслідок атаки ворожих дронів зруйнована нафтобаза, на Київщині та Хмельниччині працювала ППО",REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,POSSIBLE_COMPOSITE,,TRUE,FALSE
57392,20230908,2,1682084,pravdaua,https://www.epravda.com.ua/news/2023/09/8/704080/,MILITARY_COMMS_SPACE,супутникового зв,атак|дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"ШІ-стартап Imbue досяг статусу """"єдинорога"""" після інвестиції від Nvidia. Ілон Маск відреагував на інформацію про те, що він нібито таємно наказав відключити зв'язок Starlink поблизу узбережжя Криму, щоб зірвати атаку України на російський військово-морський флот у Севастополі. Мільярдер заявив, що не вимикав супутникового зв'язку Starlink для дронів, а відмовився його там вмикати на запит України.",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
179065,20230910,1,1633991,meduza,https://twitter.com/Osinttechnical/status/1701774908403904799,MILITARY_REPAIR_SHIPYARD,судоремонт,поврежд|ракет|удар,705008,Korabelna Storona,Sevastopol',Nakhimovs'kyi,33.537623,44.610389,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВСУ нанесли ракетный удар по Севастопольскому судоремонтному заводу. Тяжелые повреждения получили находившиеся в доках большой десантный корабль и дизельная подводная лодка.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
222015,20230915,1,1648754,liga,https://news.liga.net/politics/news/ataka-rossii-v-hmelnitskoy-oblasti-rabotaet-pvo-tam-aerodrom-starokonstantinov-s-su-24,STRATEGIC_AIRBASE,аэродром,дрон,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"обновлено В Хмельницкой области работает ПВО против дронов, там аэродром с носителями Storm Shadow",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
82486,20230920,1,1720899,unian,https://www.unian.ua/war/unochi-vorog-vluchiv-u-naftopererobniy-zavod-na-poltavshchini-stalasya-pozhezha-12398781.html,REFINING_PETROCHEM_GAS,нафтоперероб,пожеж,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Уночі ворог влучив у нафтопереробний завод на Полтавщині, сталася пожежа",REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
57515,20230921,7,527800|527801,ria,https://ria.ru/20230921/aerodrom-1897799310.html|https://ria.ru/20230921/pvo-1897791933.html,STRATEGIC_AIRBASE,аэродром,атак|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВСУ попытались атаковать аэродром в Крыму || ВСУ взяли ответственность за удар по военному аэродрому в Крыму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
