event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete
82322,20250703,1,2400402,espreso,https://espreso.tv/viyna-z-rosiyeyu-droni-sbu-urazili-skladi-boepripasiv-rf-bilya-okupovanogo-khartsizka-na-donechchini,AMMUNITION_ARSENAL,склади боєприпас,Дрон,695094,Ruttschenkowo,Donets'k,Donets'ka,37.67529,47.95508,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,Дрони СБУ уразили склади боєприпасів РФ біля окупованого Харцизька на Донеччині,REVIEW,FALSE
237102,20250703,1,2401475,unian,https://www.unian.ua/war/harcizsk-droni-sbu-visadili-v-povitrya-rosiyski-skladi-boyepripasiv-13056348.html,AMMUNITION_ARSENAL,склади боєприпас,Дрон,706466,Khartsyzk,Donets'k,n.a. ( 511),38.14585,48.04026,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,Дрони СБУ висадили в повітря російські склади боєприпасів біля Харцизька,MACHINE_NONCANDIDATE,FALSE
186348,20250704,1,2424041,pravdaua,https://epravda.com.ua/energetika/armiya-rf-poshkodila-v-kiyevi-obladnannya-dtek-ta-znishchila-dvi-transformatorni-pidstanciji-808836/?fbclid=IwZXh0bgNhZW0CMTAAYnJpZBExV2NLUnVDUUhLRUlvU0dnUQEeTupisqosGL6qm9osHKaOdGag12VYeh2zjxeIPNXe3rOFxgob1KgoaSEFNdw_aem,ENERGY_GRID_SUPPORT,підстанц,знищ,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.45044,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,FALSE,FALSE,Армія РФ пошкодила в Києві обладнання ДТЕК та знищила дві трансформаторні підстанції.,REVIEW,FALSE
237105,20250704,1,2403767,pravdaua,https://www.pravda.com.ua/news/2025/07/3/7519987/,AMMUNITION_ARSENAL,склади боєприпас,Дрон,706466,Khartsyzk,Donets'k,n.a. ( 511),38.14585,48.04026,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,СБУ: Дрони висадили в повітря склади боєприпасів РФ біля Харцизька.,MACHINE_NONCANDIDATE,FALSE
237104,20250704,1,2403783,pravdaua,https://www.pravda.com.ua/news/2025/07/3/7519930/,AMMUNITION_ARSENAL,складі боєприпас,вибух,706466,Khartsyzk,Donets'k,n.a. ( 511),38.14585,48.04026,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,В окупованому Харцизьку на Донеччині пролунав вибух на складі боєприпасів – ЗМІ.,MACHINE_NONCANDIDATE,FALSE
82324,20250704,1,2403784,pravdaua,https://www.pravda.com.ua/news/2025/07/3/7519930/,AMMUNITION_ARSENAL,складі боєприпас,вибух,695094,Ruttschenkowo,Donets'k,Donets'ka,37.67529,47.95508,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,В окупованому Харцизьку на Донеччині пролунав вибух на складі боєприпасів – ЗМІ.,MACHINE_NONCANDIDATE,FALSE
186380,20250705,1,2403834,pravdaua,https://epravda.com.ua/energetika/armiya-rf-poshkodila-v-kiyevi-obladnannya-dtek-ta-znishchila-dvi-transformatorni-pidstanciji-808836/?fbclid=IwZXh0bgNhZW0CMTAAYnJpZBExV2NLUnVDUUhLRUlvU0dnUQEeTupisqosGL6qm9osHKaOdGag12VYeh2zjxeIPNXe3rOFxgob1KgoaSEFNdw_aem,ENERGY_GRID_SUPPORT,підстанц,знищ,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.45044,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,FALSE,FALSE,Армія РФ пошкодила в Києві обладнання ДТЕК та знищила дві трансформаторні підстанції.,REVIEW,FALSE
30201,20250709,1,2439008,liga,https://news.liga.net/politics/news/glavnym-napravleniem-rekordnogo-dronovogo-udara-byla-volyn-v-tom-chisle-aerodrom-ignat,STRATEGIC_AIRBASE,аэродром,дрон|удар,689131,Voloshky,Volyn,Kovel's'kyi,24.87053,51.19091,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"Главным направлением рекордного дронового удара была Волынь, в том числе аэродром – Игнат",MACHINE_NONCANDIDATE,FALSE
236432,20250715,1,2414536,espreso,https://espreso.tv/kultura-rosiyani-u-khersoni-znishchili-istorichnu-budivlyu-xix-st-budinok-kulturi-sudnobudivnikiv,MILITARY_REPAIR_SHIPYARD,суднобуд,знищ,706448,Kherson,Kherson,Khersons'ka,32.61496,46.64032,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,Росіяни у Херсоні знищили історичну будівлю XIX ст. — будинок культури суднобудівників,REVIEW,FALSE
399619,20250721,1,2422475,unian,https://www.unian.ua/war/millerovo-u-rostovskiy-oblasti-rf-chuti-vibuhi-region-pid-atakoyu-bpla-13074258.html,STRATEGIC_AIRBASE,аеродром,вибух,,,,,40.39185,48.91963,STRICT,COORDINATE_RU_STRICT,0.853,526558,Millerovo,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"У російському Міллерово пролунало понад 10 вибухів, там знаходиться військовий аеродром (відео)",REVIEW,FALSE
186793,20250731,1,2457517,pravdaua,https://epravda.com.ua/energetika/armiya-rf-poshkodila-transformatornu-pidstanciyu-v-kiyevi-809842/,ENERGY_GRID_SUPPORT,підстанц,атак,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.45044,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,В Києві атака РФ пошкодила трансформаторну підстанцію.,REVIEW,FALSE
265177,20250731,1,2431196,liveuamap,https://t.me/landforcesofukraine/25203,MILITARY_REPAIR_SHIPYARD,Сухопутні війська України: внаслідок,ракет,708501,Honcharivske,Chernihiv,Chernihivs'kyi,30.92625,51.3022,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Сухопутні війська України: внаслідок ракетного обстрілу навчальної частини загинуло 3 військовослужбовців, 18 отримали поранення",MACHINE_NONCANDIDATE,FALSE
186819,20250801,3,2434874,pravdaua,https://epravda.com.ua/energetika/armiya-rf-poshkodila-transformatornu-pidstanciyu-v-kiyevi-809842/,ENERGY_GRID_SUPPORT,підстанц,атак,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.45044,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,В Києві атака РФ пошкодила трансформаторну підстанцію.,MACHINE_NONCANDIDATE,FALSE
315464,20250804,1,2471205,liga,https://news.liga.net/politics/news/v-berdyanske-vzryv-na-podstantsii-obestochil-remontnuyu-bazu-okkupantov-istochnik-iz-razvedki,ENERGY_GRID_SUPPORT,подстанц,взрыв,712451,Berdyansk,Zaporizhzhya,Berdians'ka,36.78932,46.75567,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,В Бердянске взрыв на подстанции обесточил ремонтную базу оккупантов – источник из разведки,MACHINE_NONCANDIDATE,FALSE
67872,20250804,1,2471209,liga,https://news.liga.net/politics/news/drony-sbu-porazili-pyat-rossiiskih-istrebitelei-na-aerodrome-v-okkupirovannom-krymu,STRATEGIC_AIRBASE,аэродром,Дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,Дроны СБУ поразили пять российских истребителей на аэродроме в оккупированном Крыму,REVIEW,FALSE
67871,20250804,3,2461407,pravdaua,https://www.pravda.com.ua/news/2025/08/4/7524702/,STRATEGIC_AIRBASE,аеродром,Дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,СБУ: Дрони спецслужби уразили 5 російських винищувачів на аеродромі Саки в Криму.,REVIEW,FALSE
67875,20250804,1,2436955,espreso,https://espreso.tv/viyna-z-rosiyeyu-droni-sbu-urazili-5-vinishchuvachiv-rf-na-aerodromi-saki-u-krimu-odin-litak-znishcheno-povnistyu,STRATEGIC_AIRBASE,аеродром,Дрон|знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"Дрони СБУ уразили 5 винищувачів РФ на аеродромі """"Саки"""" в Криму: один літак знищено повністю",REVIEW,FALSE
315466,20250804,1,2436001,espreso,https://espreso.tv/viyna-z-rosiyeyu-v-okupovanomu-berdyansku-cherez-vibukh-na-elektropidstantsii-znestrumleno-remontnu-bazu-rosiyan-zmi,ENERGY_GRID_SUPPORT,підстанц,вибух,712451,Berdyansk,Zaporizhzhya,Berdians'ka,36.78932,46.75567,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,В окупованому Бердянську через вибух на електропідстанції знеструмлено ремонтну базу росіян,MACHINE_NONCANDIDATE,FALSE
251362,20250805,1,2453620,meduza,https://meduza.io/feature/2025/08/05/voyna,RAIL_STRATEGIC_LOGISTICS,железнодорожное депо,атак|беспилот|поврежд|удар,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.2312,49.99217,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"По данным главы Харьковской областной военной администрации Олега Синегубова, во время атаки были применены 34 ударных беспилотника. По словам мэра, в Лозовой повреждены критическая инфраструктура, многоэтажки, частный сектор; также пострадали вокзал и железнодорожное депо. Часть поездов отправили в обход, сообщили в «Украинских железных дорогах».",MACHINE_NONCANDIDATE,FALSE
159276,20250805,3,2453621,meduza,https://meduza.io/feature/2025/08/05/voyna,RAIL_STRATEGIC_LOGISTICS,железнодорожное депо,атак|беспилот|поврежд|удар,702760,Lozova,Kharkiv,Lozivs'ka,36.31137,48.89005,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"По данным главы Харьковской областной военной администрации Олега Синегубова, во время атаки были применены 34 ударных беспилотника. По словам мэра, в Лозовой повреждены критическая инфраструктура, многоэтажки, частный сектор; также пострадали вокзал и железнодорожное депо. Часть поездов отправили в обход, сообщили в «Украинских железных дорогах».",MACHINE_NONCANDIDATE,FALSE
67876,20250805,1,2438818,pravdaua,https://www.pravda.com.ua/news/2025/08/4/7524702/,STRATEGIC_AIRBASE,аеродром,Дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,СБУ: Дрони спецслужби уразили 5 російських винищувачів на аеродромі Саки в Криму.,REVIEW,FALSE
67888,20250808,1,2439989,espreso,https://espreso.tv/viyna-z-rosiyeyu-buv-potuzhniy-vibukh-ydetsya-pro-pidstantsiyu-titan-bratchuk-pro-mozhlive-urazhennya-obekta-v-krimu,ENERGY_GRID_SUPPORT,підстанц,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,1,a_rus_b,0,FALSE,FALSE,"Був потужний вибух, йдеться про підстанцію """"Титан"""": Братчук про можливе ураження об'єкта в Криму",REVIEW,FALSE
388583,20250812,1,2469465,pravdaua,https://epravda.com.ua/energetika/poryad-iz-zaporizkoyu-aes-pomitili-pozhezhu-poperedno-gorit-vantazhniy-port-810371/,PORT_EXPORT_LOGISTICS,порт,пожеж,10951287,Vesele,Zaporizhzhya,Tokmats'kyi,35.7672,47.17894,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,Поряд із Запорізькою АЕС помітили пожежу: попередньо горить вантажний порт.,MACHINE_NONCANDIDATE,FALSE
373666,20250813,1,2470503,pravdaua,https://www.pravda.com.ua/news/2025/08/13/7526058/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Сійярто звинуватив Україну в ударі по """"важливому"""" нафтопроводу """"Дружба"""".",REVIEW,FALSE
388584,20250813,1,2446734,pravdaua,https://epravda.com.ua/energetika/poryad-iz-zaporizkoyu-aes-pomitili-pozhezhu-poperedno-gorit-vantazhniy-port-810371/,PORT_EXPORT_LOGISTICS,порт,пожеж,10951287,Vesele,Zaporizhzhya,Tokmats'kyi,35.7672,47.17894,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,Поряд із Запорізькою АЕС помітили пожежу: попередньо горить вантажний порт.,MACHINE_NONCANDIDATE,FALSE
373663,20250813,1,2445813,unian,https://www.unian.ua/war/udari-po-rf-droni-urazili-naybilshiy-vuzol-naftoprovodu-druzhba-13096314.html,PIPELINE_PUMPING,нафтопров,Дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"Дрони уразили найбільший вузол нафтопроводу """"Дружба"""": деталі від Генштабу",REVIEW,FALSE
373664,20250813,1,2445825,unian,https://www.unian.ua/world/v-ugorshchini-nakinulisya-na-ukrajinu-zi-zvinuvachennyami-cherez-udar-po-naftoprovodu-druzhba-13097106.html,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"В Угорщині накинулися на Україну зі звинуваченнями через удар по нафтопроводу """"Дружба""""",REVIEW,FALSE
373669,20250814,1,2446790,pravdaua,https://www.pravda.com.ua/news/2025/08/13/7526058/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Сійярто звинуватив Україну в ударі по """"важливому"""" нафтопроводу """"Дружба"""".",REVIEW,FALSE
136232,20250817,1,2455244,espreso,https://espreso.tv/news-biytsi-gur-znishchili-u-melitopoli-sklad-z-boepripasami-ta-okupantiv-yakikh-perekidali-na-zaporizkiy-napryamok,AMMUNITION_ARSENAL,склад з боєприпас,знищ,701404,Melitopol,Zaporizhzhya,Melitopol's'kyi,35.37288,46.84219,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Бійці ГУР знищили у Мелітополі склад з боєприпасами та окупантів, яких перекидали на Запорізький напрямок",MACHINE_NONCANDIDATE,FALSE
18704,20250817,1,2455245,espreso,https://espreso.tv/news-biytsi-gur-znishchili-u-melitopoli-sklad-z-boepripasami-ta-okupantiv-yakikh-perekidali-na-zaporizkiy-napryamok,AMMUNITION_ARSENAL,склад з боєприпас,знищ,687700,Zaporizhzhya,Zaporizhzhya,Zaporiz'ka,35.13885,47.83831,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Бійці ГУР знищили у Мелітополі склад з боєприпасами та окупантів, яких перекидали на Запорізький напрямок",MACHINE_NONCANDIDATE,FALSE
373672,20250817,1,2456156,unian,https://www.unian.ua/war/viyna-v-ukrajini-zsu-znishchili-nasosni-stanciji-unecha-naftoprovodu-druzhba-13100730.html,PIPELINE_PUMPING,нафтопров,Удар|знищ,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Удар ЗСУ знищив насосні станції стратегічного нафтопроводу """"Дружба"""", – ЗМІ",REVIEW,FALSE
373677,20250818,1,2530603,liga,https://news.liga.net/politics/news/udar-vsu-polnostyu-ostanovil-nefteprovod-druzhba-genshtab,PIPELINE_PUMPING,нефтепровод,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,"Украинский удар полностью остановил нефтепровод """"Дружба"""" – Генштаб",REVIEW,FALSE
373678,20250818,1,2532768,pravdaua,https://www.pravda.com.ua/news/2025/08/18/7526736/,PIPELINE_PUMPING,Нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,FALSE,TRUE,"Нафтопровід """"Дружба"""" зупинив роботу після удару Сили оборони по станції """"Нікольське"""" в РФ.",REVIEW,FALSE
30319,20250818,1,2532769,pravdaua,https://www.pravda.com.ua/news/2025/08/18/7526736/,PIPELINE_PUMPING,Нафтопров,удар,689151,Nikol's'ke,Donets'k,Volodars'kyi,37.31873,47.19947,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,FALSE,TRUE,"Нафтопровід """"Дружба"""" зупинив роботу після удару Сили оборони по станції """"Нікольське"""" в РФ.",REVIEW,FALSE
320976,20250818,1,2532788,pravdaua,https://www.pravda.com.ua/news/2025/08/18/7526648/,FUEL_STORAGE_TERMINAL,нафтобаз,атак|безпілот|пожеж,712609,Bilka,Odessa,Ivanivs'kyi,30.40579,46.90822,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,На Одещині безпілотники РФ знову атакували нафтобазу SOCAR: зайнялася масштабна пожежа.,MACHINE_NONCANDIDATE,FALSE
373675,20250818,1,2456185,espreso,https://espreso.tv/viyna-z-rosiyeyu-sili-oboroni-atakuvali-naftoperekachuvalnu-stantsiyu-u-tambovskiy-oblasti-rf-naftoprovod-druzhba-povnistyu-zupineno,PIPELINE_PUMPING,нафтопров,Удар|атак|дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Удари українських дронів повністю зупинили роботу нафтопроводу """"Дружба"""": в Угорщині розкритикували атаку, Сибіга порадив скаржитися Москві",REVIEW,FALSE
325144,20250819,2,2530619|2532807,liga|pravdaua,https://news.liga.net/politics/news/drony-sbu-unichtozhili-dva-sklada-boepripasov-rossiyan-v-luganskoi-oblasti|https://www.pravda.com.ua/news/2025/08/19/7526895/,AMMUNITION_ARSENAL,склада боеприпас|склади боєприпас,Дрон|уничтож,712734,Baydivka,Luhans'k,Starobil's'kyi,38.90252,49.15874,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,Дроны СБУ уничтожили два склада боеприпасов россиян в Луганской области || Дрони СБУ запалили склади боєприпасів росіян на Луганщині.,REVIEW,FALSE
325143,20250819,1,2457170,espreso,https://espreso.tv/viyna-z-rosiyeyu-sbu-znishchila-dronami-dva-skladi-boepripasiv-okupantiv-na-luganshchini,AMMUNITION_ARSENAL,склади боєприпас,дрон|знищ,712734,Baydivka,Luhans'k,Starobil's'kyi,38.90252,49.15874,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,СБУ знищила дронами два склади боєприпасів окупантів на Луганщині,MACHINE_NONCANDIDATE,FALSE
373684,20250820,1,2530635,liga,https://news.liga.net/politics/news/vengriya-zayavila-o-vozobnovlenii-postavok-po-truboprovodu-druzhba-posle-ataki-vsu,PIPELINE_PUMPING,трубопровод,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Венгрия заявила о возобновлении поставок по трубопроводу """"Дружба"""" после атаки ВСУ",REVIEW,FALSE
373682,20250820,2,2532848,pravdaua,https://www.pravda.com.ua/news/2025/08/20/7526961/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"В Угорщині заявили, що нафтопровід """"Дружба"""" відновив роботу і просять Україну більше не атакувати його.",REVIEW,FALSE
325145,20250820,1,2458908,pravdaua,https://www.pravda.com.ua/news/2025/08/19/7526895/,AMMUNITION_ARSENAL,склади боєприпас,Дрон,712734,Baydivka,Luhans'k,Starobil's'kyi,38.90252,49.15874,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,Дрони СБУ запалили склади боєприпасів росіян на Луганщині.,MACHINE_NONCANDIDATE,FALSE
373685,20250821,1,2459916,pravdaua,https://www.pravda.com.ua/news/2025/08/20/7526961/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"В Угорщині заявили, що нафтопровід """"Дружба"""" відновив роботу і просять Україну більше не атакувати його.",REVIEW,FALSE
373690,20250822,3,2460031|2530658,espreso|liga,https://espreso.tv/viyna-z-rosiyeyu-ukrainski-bezpilotniki-vnochi-znovu-atakuvali-naftoprovid-druzhba-ugorshchina-kazhe-pro-pripinennya-postachannya-nafti|https://news.liga.net/politics/news/orban-pozhalovalsya-trampu-na-ukrainskie-udary-po-gazoprovodu-druzhba-magyar-nemzet,PIPELINE_PUMPING,нафтопров|нефтепровод,атак|безпілот|удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Трамп заявил Орбану, что """"очень зол"""" на украинские удары по нефтепроводу """"Дружба"""" – фото || Українські безпілотники вночі знову атакували нафтопровід """"Дружба"""", Угорщина каже про припинення постачання нафти",REVIEW,FALSE
373695,20250822,1,2532893,pravdaua,https://www.pravda.com.ua/news/2025/08/22/7527412/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"Росіяни назвали Сійярто термін ремонту нафтопроводу """"Дружба"""" після останньої атаки ЗСУ.",REVIEW,FALSE
373689,20250822,2,2532907,pravdaua,https://www.pravda.com.ua/news/2025/08/22/7527342/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"Словаччина і Угорщина поскаржились Єврокомісії на удари по нафтопроводу """"Дружба"""".",REVIEW,FALSE
373693,20250822,1,2532920,pravdaua,https://www.pravda.com.ua/news/2025/08/22/7527313/,PIPELINE_PUMPING,нафтопров,атак|дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,"Сійярто знову скаржиться, що нафтопровід """"Дружба"""" не працює. Роботу астраханського порту """"Оля"""" паралізовано вже тиждень після атаки українських дронів в ніч на 15 серпня.",REVIEW,FALSE
121441,20250822,1,2460927,espreso,https://espreso.tv/viyna-z-rosiyeyu-zsu-znishchili-punkt-bazuvannya-bpla-forpost-na-aerodromi-v-sevastopoli,STRATEGIC_AIRBASE,аеродром,знищ,700022,Nizhnedneprovsk,Dnipropetrovs'k,Dnipropetrovs'ka,35.07667,48.49679,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"ЗСУ знищили пункт базування БПЛА """"Форпост"""" на аеродромі в Севастополі",MACHINE_NONCANDIDATE,FALSE
